date,exercise_name,set_index,reps,weight,tempo,rest,rpe,notes
2025-11-05,Roulette,1,13,0,,,,
2025-11-05,Roulette,2,13,0,,,,
2025-11-05,Roulette,3,11,0,,,,
2025-11-05,Roulette,4,10,0,,,,
2025-11-05,Ext_Mollets,1,10,24,,,,
2025-11-05,Ext_Mollets,2,10,24,,,,
2025-11-05,Ext_Mollets,3,9,24,,,,
2025-11-05,Ext_Mollets,4,8,24,,,,
2025-11-15,Pompe,1,20,0,,,,
2025-11-15,Pompe,2,19,0,,,,
2025-11-15,Pompe,3,17,0,,,,
2025-11-15,Pompe,4,14,0,,,,
2025-11-15,Pompe_I,1,12,0,,,,
2025-11-15,Pompe_I,2,12,0,,,,
2025-11-15,Pompe_I,3,10,0,,,,
2025-11-15,Pompe_I,4,10,0,,,,
2025-11-18,Traction_A,1,15,0,,,,
2025-11-18,Traction_A,2,13,0,,,,
2025-11-18,Traction_A,3,11.5,0,,,,
2025-11-18,Traction_A,4,9.5,0,,,,
2025-11-18,Traction_P,1,12,0,,,,
2025-11-18,Traction_P,2,9.5,0,,,,
2025-11-18,Traction_P,3,7,0,,,,
2025-11-18,Traction_P,4,5,0,,,,
2025-11-18,Roulette,1,12,0,,,,
2025-11-18,Roulette,2,10,0,,,,
2025-11-18,Roulette,3,10,0,,,,
2025-11-18,Roulette,4,10,0,,,,
2025-11-19,Pompe,1,20,0,,,,
2025-11-19,Pompe,2,20,0,,,,
2025-11-19,Pompe,3,18,0,,,,
2025-11-19,Pompe,4,14,0,,,,
2025-11-19,Dips,1,12,0,,,,
2025-11-19,Dips,2,11,0,,,,
2025-11-19,Dips,3,10,0,,,,
2025-11-19,Dips,4,9,0,,,,
2025-11-23,Traction_A,1,16,0,,,,
2025-11-23,Traction_A,2,14,0,,,,
2025-11-23,Traction_A,3,11.5,0,,,,
2025-11-23,Traction_A,4,10,0,,,,
2025-11-23,Traction_P,1,11,0,,,,
2025-11-23,Traction_P,2,8,0,,,,
2025-11-23,Traction_P,3,6.5,0,,,,
2025-11-23,Traction_P,4,4.5,0,,,,
2025-11-23,Roulette,1,13,0,,,,
2025-11-23,Roulette,2,13,0,,,,
2025-11-23,Roulette,3,12,0,,,,
2025-11-23,Roulette,4,10,0,,,,
2025-11-23,Ext_Mollets,1,10,24,,,,
2025-11-23,Ext_Mollets,2,10,24,,,,
2025-11-23,Ext_Mollets,3,10,24,,,,
2025-11-23,Ext_Mollets,4,10,24,,,,
2025-11-28,Pompe,1,15,8.1,,,,
2025-11-28,Pompe,2,13,8.1,,,,
2025-11-28,Pompe,3,10,8.1,,,,
2025-11-28,Pompe,4,10,8.1,,,,
2025-11-28,Dips,1,9,8.1,,,,
2025-11-28,Dips,2,8,8.1,,,,
2025-11-28,Dips,3,8,8.1,,,,
2025-11-28,Dips,4,7,8.1,,,,
2025-11-28,Pompe_I,1,13,0,,,,
2025-11-28,Pompe_I,2,9,0,,,,
2025-11-28,Pompe_I,3,7,0,,,,
2025-11-28,Pompe_I,4,7,0,,,,
2025-11-28,Ext_Mollets,1,10,24,,,,
2025-11-28,Ext_Mollets,2,10,24,,,,
2025-11-28,Ext_Mollets,3,10,24,,,,
2025-11-28,Ext_Mollets,4,10,24,,,,
2025-12-03,Traction_A,1,13,5.7,,,,
2025-12-03,Traction_A,2,11.5,5.7,,,,
2025-12-03,Traction_A,3,10.5,5.7,,,,
2025-12-03,Traction_A,4,9.5,5.7,,,,
2025-12-03,Traction_P,1,8,5.7,,,,
2025-12-03,Traction_P,2,7,5.7,,,,
2025-12-03,Traction_P,3,6,5.7,,,,
2025-12-03,Traction_P,4,4,5.7,,,,
2025-12-03,Roulette,1,14,0,,,,
2025-12-03,Roulette,2,13,0,,,,
2025-12-03,Roulette,3,12,0,,,,
2025-12-03,Roulette,4,11,0,,,,
2025-12-03,Ext_Mollets,1,10,24,,,,
2025-12-03,Ext_Mollets,2,10,24,,,,
2025-12-03,Ext_Mollets,3,10,24,,,,
2025-12-03,Ext_Mollets,4,10,24,,,,
